id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
52589151,OB COZY room for rent close to SKYTRAIN AND MALL!!,287982975,Martha,,Marpole,49.21766,-123.12142,Private room,34,1,3,2021-10-18,3,8,332,3,Exempt
52589348,OA SUPER Bedroom for rent MINUTES FROM OAKRIDGE!!,287982975,Martha,,Marpole,49.21634,-123.12092,Private room,35,1,0,,,8,341,0,Exempt
52589406,OF PRIVATE ENSUITE Bedroom for rent! NEAR OAKRIDGE,287982975,Martha,,Marpole,49.2179,-123.12095,Private room,33,1,1,2021-10-08,1,8,329,1,Exempt
52594124,"West 1st Kits Cutie: 2 bedrooms, 1 bath apartment",407567122,Marie,,Kitsilano,49.26975,-123.14841,Entire home/apt,125,30,0,,,1,119,0,
52599197,1 Bedroom new apartment Near Joyce Skytrain,202422079,Jiang,,Renfrew-Collingwood,49.24299,-123.02274,Entire home/apt,96,2,0,,,1,84,0,Exempt
52604730,Lovely 1 bedroom condo in prime downtown location,300662694,Abbas,,Downtown,49.28045,-123.126,Entire home/apt,110,30,0,,,1,189,0,
52613490,Vancouver House Flexible Stays 508 (+30 days),378134107,Sean,,Downtown,49.27518151352383,-123.13019985777024,Entire home/apt,100,30,0,,,28,60,0,
52620322,Cambie Village Brand New Modern 2 BR Suite,78745911,Josh,,Riley Park,49.25254,-123.11116,Entire home/apt,133,2,2,2021-10-22,2,1,99,2,21-298715
52633226,Serviced apartment downtown Vancouver,426063412,Yoshnika,,West End,49.28786,-123.12963,Private room,116,1,1,2021-10-12,1,1,365,1,Exempt
52633783,UNIQUE MODERN LOFT ON THE EDGE OF HISTORIC GASTOWN,70009391,Jack,,Downtown Eastside,49.28329,-123.09878,Entire home/apt,149,7,0,,,1,89,0,21-158441
52638952,Lovely 1-bedroom loft with patio,5654473,Maryam,,Mount Pleasant,49.26742,-123.09996,Entire home/apt,70,90,0,,,1,356,0,
52640257,Brand new 1 bedroom condo close to Olympic Village,424477266,Toby,,Mount Pleasant,49.27077,-123.11011,Entire home/apt,135,14,0,,,2,51,0,21-158351
52640279,Brand new basement suit 1 living room with bedrom,282656458,Jinjie,,Oakridge,49.228836,-123.110107,Private room,116,1,0,,,1,364,0,21-158099
52641227,"1-Bedroom residential house in Vancouver, BC",414175819,Fei,,Victoria-Fraserview,49.21989,-123.06691,Private room,48,1,3,2021-10-28,3,2,358,3,18-101196
52641610,"Breathtaking views, BEST Location, Yaletown DT",49727178,Isa,,Downtown,49.2755,-123.12565,Entire home/apt,140,30,0,,,1,340,0,
52650829,Downtown 3 bdr condo next to Skytrain w/ Parking,426201137,Farrah,,Downtown,49.28098,-123.10949,Entire home/apt,135,30,0,,,1,117,0,
52666432,"Luxury home & free parking, close to DT & Airport",426281284,Gang,,Marpole,49.210186,-123.141876,Entire home/apt,101,1,3,2021-10-26,3,1,257,3,21-293471
52668545,Cozy 1-Bedroom Suite in 5-Star Location,7789382,Shervin,,Riley Park,49.23524,-123.1107,Entire home/apt,95,2,0,,,1,89,0,21-228614
52669221,121 One Bedroom 28th Floor with View,600607,Bruce,,Downtown,49.27873,-123.12615,Entire home/apt,78,30,0,,,46,42,0,
52671247,2 BR pool hot tub sauna private balcony water view,130156536,Divya,,Downtown,49.27881,-123.10989,Entire home/apt,298,2,0,,,1,253,0,21-253163
52672845,Cozy 1 BD at the Heart of DT Vancouver,426378250,Ana,,Downtown,49.28035,-123.12513,Entire home/apt,119,1,4,2021-10-19,4,1,58,4,21-239280
52674979,Loft 2 bedroom downtown Vancouver,408853605,Stephanie,,Downtown,49.27881,-123.117,Entire home/apt,85,15,0,,,1,0,0,Exempt
52675792,19-12-5 Private room Convenient to downtown,357531934,Cora,,Mount Pleasant,49.26082,-123.07953,Private room,56,3,0,,,17,85,0,Exempt
52677841,OH GREAT room in a GREAT LOCATION-OAKRIDGE STATION,287982975,Martha,,Marpole,49.21581,-123.12111,Private room,34,1,0,,,8,328,0,Exempt
52687888,❤️BrandNew Luxury 1BR+1den Home@False Creek near DT,215294501,Tiffany,,Mount Pleasant,49.27056,-123.11088,Entire home/apt,130,30,0,,,2,241,0,
52691605,Ocean view beside Delta hotel at water front,406222163,Lucky,,Downtown,49.28514,-123.11297,Entire home/apt,188,30,0,,,2,65,0,
52703630,pprm English bay 1 br+1 bath brand new condo,341813832,Pprm,,West End,49.28478,-123.13668,Entire home/apt,164,1,0,,,6,83,0,21-299006
52704078,"Steps to Kits Beach, a Few More  to Downtown.",273045425,John,,Kitsilano,49.272354,-123.156494,Entire home/apt,562,2,0,,,2,356,0,21-299386
52705588,Garden level unit convenience to Downtown,356993612,Cora1210,,Riley Park,49.25505,-123.09013,Entire home/apt,89,7,0,,,18,90,0,Exempt
52707296,04-Q-bed/private bathroom(outside the room),424571414,Louis,,Mount Pleasant,49.25865,-123.11118,Private room,42,30,0,,,8,217,0,20-154825
52708672,FAMILY FRIENDLY & Charming 2 bedroom garden suite,17640604,Jj,,Hastings-Sunrise,49.27056,-123.04463,Entire home/apt,120,2,0,,,1,0,0,Licence # 21-299414
52711445,"Bright New Executive Style
3 Bedroom Condo",426711141,Leo,,Victoria-Fraserview,49.22603,-123.07674,Entire home/apt,272,30,0,,,1,365,0,
52719882,Adorable 1bdr-Cambie/MainSt Wifi,424180788,David,,Mount Pleasant,49.2588,-123.10956,Entire home/apt,96,30,0,,,5,340,0,
52721235,Centrally Located Downtown 1 BD - with PARKING!!,426749894,Cindy,,Downtown,49.27994,-123.12292,Entire home/apt,139,1,5,2021-10-31,5,1,50,5,21-294053
52722088,Brand New 1bed 1 bath condo in Olympic Village,346562402,Zodiac,,Mount Pleasant,49.27074,-123.10981,Entire home/apt,155,7,2,2021-10-30,2,15,17,2,21-158351
52735618,Modern spacious Apt. in DT + Parking/Pool/Jacuzzi,286934561,Pesar,,Downtown,49.27913,-123.10624,Entire home/apt,154,3,2,2021-11-01,2,1,85,2,Exempt
52740070,A Spacious and Private BR in Centrally located,417866999,Linh,,Killarney,49.22611,-123.02494,Entire home/apt,91,3,0,,,2,34,0,21-275200
52754994,G4-Qbed/private bathroom (outside) shared kitchen,424571414,Louis,,Mount Pleasant,49.25851,-123.11128,Private room,38,30,0,,,8,340,0,20-154825
52757870,3bdr Charming Garden Unit w/parking/BroadwayCambie,424180788,David,,Mount Pleasant,49.26112,-123.11093,Entire home/apt,140,30,0,,,5,309,0,
52759610,"1-Bedroom residential house in Vancouver, BC",414175819,Fei,,Victoria-Fraserview,49.21985308800867,-123.06894304450574,Private room,48,1,1,2021-10-18,1,2,362,1,18-101196
52762586,Stunning Huge 2 Bed Condo with Fireplace/ Views!,427156458,Evgeny,,Downtown,49.27904077274875,-123.10781127725929,Entire home/apt,189,2,0,,,1,346,0,21-361721
52774096,Sunny and Suite,2064300,Eunice,,Renfrew-Collingwood,49.23838,-123.04319,Entire home/apt,70,2,1,2021-11-02,1,1,60,1,21-300347
52776362,OE Private ENSUITE in THE MIDDLE OF VANCOUVER,287982975,Martha,,Marpole,49.21647,-123.11942,Private room,38,1,1,2021-10-15,1,8,359,1,Exempt
52780922,Comfortable entire 2-bedroom close to downtown,108929417,Milad,,Kensington-Cedar Cottage,49.2607,-123.0629,Entire home/apt,123,3,1,2021-10-30,1,1,328,1,21-295580
52781345,Adorable Modern Studio with Fireplace,122110847,Andrew,,Kitsilano,49.26517,-123.17915,Entire home/apt,110,1,6,2021-11-05,6,4,277,6,21-156420
52781880,"Modern 1 BR condo+den, 3 beds, sleeps 5 &1 parking",427309396,Quang (Tony),,Downtown,49.278488,-123.129669,Entire home/apt,191,2,2,2021-10-24,2,1,297,2,21-299368
52789558,Two Bedroom Suite with Gym and Fitness Room Access,265249066,Eva,,Downtown,49.27743,-123.12736,Private room,120,30,0,,,11,365,0,
52790635,Spacious 1 Bedroom Apartment Convenient Location,340724877,Dylan,,Marpole,49.20754,-123.1382,Entire home/apt,112,3,0,,,3,333,0,21-158692
52797813,Marvelous 2/ Bed in Downtown. Views!,427436498,Pavel,,Downtown,49.28002,-123.10712,Entire home/apt,215,1,0,,,2,341,0,21-456751
52797890,1405 Haro -3 Bedrooms - Downtown Vancouver,231663454,Plan A,,West End,49.28657,-123.13222,Entire home/apt,175,30,0,,,76,155,0,
52799181,Large 1bd condo in the heart of downtown Vancouver,2848757,Ying,,Downtown,49.27485,-123.12004,Entire home/apt,105,30,0,,,1,57,0,
52812461,2BD Gastown modern apt!,21709560,Sam,,Downtown Eastside,49.28264,-123.10055,Entire home/apt,250,2,1,2021-10-31,1,1,64,1,21-301133
52813052,Queen bed with shared bathroom,212674897,Lily,,Oakridge,49.22556,-123.11769,Private room,49,1,0,,,2,55,0,21-157148
52815193,New 4 Bedroom Guest Suite - Nice area in Vancouver,227662329,Jordan,,Marpole,49.21434,-123.14464,Entire home/apt,283,1,1,2021-10-22,1,12,342,1,21-258788
52817407,Charming Apartment in Downtown Vancouver + Parking,346207379,Jay,,West End,49.2817,-123.13477,Entire home/apt,143,3,0,,,1,62,0,Exempt
52823029,Views On The Waterfront in Kitsilano,11241353,Devorah,,Kitsilano,49.271198,-123.176323,Entire home/apt,200,30,0,,,2,270,0,
52823079,*BRAND NEW* Wonderful 2BR/2Bath Entire Suite,150294916,Samantha,,Victoria-Fraserview,49.2077,-123.05742,Entire home/apt,130,2,1,2021-10-31,1,1,313,1,21-301149
52825942,Brand New Modern Condo in Core Vancouver Area,131717834,Charles,,Mount Pleasant,49.26769,-123.10049,Entire home/apt,112,30,0,,,1,309,0,
52841304,"Most convenient place, near UBC, in Vancouver",427827174,Trong Thuy,,Dunbar Southlands,49.242146,-123.183434,Entire home/apt,256,2,2,2021-10-27,2,1,175,2,21-288774
52843026,One-Bedroom Garden Level Apartment,134879720,Stephanie,,Kitsilano,49.27164,-123.15202,Entire home/apt,140,2,0,,,1,87,0,21-302614
52846500,Heart of Downtown Vancouver坐落在温哥华市中心黄金地带的公寓,126353130,Robert,,West End,49.28604,-123.12737,Entire home/apt,311,2,0,,,1,55,0,Exempt
52855864,Cheerful 1600 s.f.  3 brm/2bth home-free parking,172335665,Neeta,,Renfrew-Collingwood,49.26181,-123.03733,Entire home/apt,280,2,0,,,1,345,0,21-278295
52857579,"Perfect Winter Getaway-Cozy,Heated Floor,Fireplace",330218131,Emanonka,,Hastings-Sunrise,49.280067,-123.051773,Entire home/apt,75,2,0,,,1,50,0,20-191382
52861274,2bdr Garden suite with laundry & parking,424180788,David,,Mount Pleasant,49.25891,-123.11143,Entire home/apt,115,30,0,,,5,253,0,
52862090,Studio basement unit near PNE in East Vancouver,423612357,Tiffany,,Hastings-Sunrise,49.27272,-123.03632,Entire home/apt,45,13,0,,,3,226,0,21-292750
52862200,The Luxury Beach Villa at Jericho Beach,86750548,Melissa,,West Point Grey,49.27112,-123.20787,Entire home/apt,580,30,0,,,1,46,0,
52865426,Gorgeous view 2BR High-rise apartment,349804247,Elvan,,Downtown,49.27593,-123.12997,Entire home/apt,249,30,0,,,11,270,0,
52866865,Modern 2-bedroom home in Vancouver,428034976,Mike,,Hastings-Sunrise,49.26709,-123.04671,Entire home/apt,150,2,0,,,1,66,0,21-303077
52873573,Vancouver On the Water,21263259,Elaine,,Downtown,49.2936,-123.1326,Entire home/apt,200,30,0,,,1,90,0,
52880080,Executive Family Home,157403253,Chris,,Dunbar Southlands,49.23659,-123.20471,Entire home/apt,640,3,0,,,1,346,0,Exempt
52880917,D57 - Brand new two bedroom in Olympic Village!,30899,Rami,,Mount Pleasant,49.26859,-123.11007,Entire home/apt,198,30,0,,,40,364,0,
52882983,Lovely 1 Bedroom Condo with tons of natural light,259325196,Parisa,,Downtown,49.27876,-123.12647,Entire home/apt,200,14,0,,,1,27,0,794191932BC0001
52885443,Cozy 1 bed & shared bath home close to Brentwood,189865104,Nancy,,Hastings-Sunrise,49.27366,-123.01894,Private room,61,1,1,2021-10-31,1,2,90,1,
52886456,🍁 MODERN CHIC 1BR plus Den close to DT skytrain 🍁,55948760,Alex,,Renfrew-Collingwood,49.23929,-123.03265,Entire home/apt,120,30,1,2021-11-05,1,12,147,1,Exempt
52899123,Large 1 Bed 1 Bath Apartment in Yaletown,422874211,Chenier,,Downtown,49.27459,-123.12567,Entire home/apt,104,30,0,,,1,296,0,
52899305,Brand New Apartment in East Van near Trout Lake,22511482,Jared,,Kensington-Cedar Cottage,49.25,-123.06494,Entire home/apt,130,4,2,2021-11-03,2,1,72,2,21-303601
52906560,Comfy 1 bed & shared bath home close to Brentwood,189865104,Nancy,,Hastings-Sunrise,49.27219,-123.01883,Private room,70,1,1,2021-11-01,1,2,86,1,
52906769,Amazing Studio suite in Vancouver,46673467,Daniel,,Hastings-Sunrise,49.27288,-123.03578,Entire home/apt,49,2,0,,,2,346,0,21-157278
52907497,"New 2bdrm laneway home in Kits, quiet/spacious/UBC",10216651,Yi,,Kitsilano,49.26189,-123.1795,Entire home/apt,146,1,4,2021-11-01,4,2,44,4,21-302754
52908831,"Affordable Cozy 3BR home w/ parking, near train",7155253,Karin,,Renfrew-Collingwood,49.24075,-123.04039,Entire home/apt,153,4,0,,,4,56,0,20-162797
52918816,Entire Beach Front Apartment + Breathtaking Views,168989397,Connor,,West End,49.28507,-123.14161,Entire home/apt,206,1,1,2021-10-30,1,1,259,1,Exempt
52922381,VRs Radius Condo,15492129,Rohan,,Fairview,49.26872,-123.14232,Entire home/apt,99,30,0,,,1,305,0,
52924224,CLEAN! Sunrise Guesthouse-Room #3 Male Only,233545783,Teresa,,Hastings-Sunrise,49.26905,-123.03937,Private room,55,30,0,,,6,292,0,
52927077,3BR Modern Home near DT Metrotown,182844854,Julie,,Renfrew-Collingwood,49.24725,-123.02393,Entire home/apt,350,5,0,,,3,179,0,
52935965,D58 - Brand new two bedroom in Olympic Village,30899,Rami,,Mount Pleasant,49.27027,-123.10973,Entire home/apt,183,30,0,,,40,326,0,
52938619,Wonderful Two Bedroom Downtown/ Super Central,427436498,Pavel,,Downtown,49.27947,-123.10852,Entire home/apt,186,2,0,,,2,306,0,21-536812
52938730,PPRM English bay 1 br+1 bath brand new condo,341813832,Pprm,,West End,49.28473,-123.13664,Entire home/apt,164,1,0,,,6,85,0,21-293628
52940209,Amazing Private Bedroom Downtown + Private Bath,15538567,Milly,,Downtown,49.28126,-123.10915,Private room,63,30,0,,,1,94,0,
52940751,🌟Stylin’ In the Heart Of Yaletown🌟-1bdrm/1bth/1prk,357742156,Doug,,Downtown,49.27558,-123.11674,Entire home/apt,134,7,0,,,1,62,0,21-176254
52942172,Luxury & Modern Ocean View Apt in Heart Downtown,77610395,Xin,,West End,49.28281,-123.13619,Entire home/apt,291,2,0,,,1,67,0,21-160303
52967075,The Hidden Gem of Dunbar,329993227,Host Support,,Kerrisdale,49.22741,-123.17059,Entire home/apt,109,1,0,,,9,357,0,21-240354
52972435,Sophisticated Waterfront Apartment in Yaletown,173288145,Michael,,Downtown,49.27429,-123.11537,Entire home/apt,125,30,0,,,1,244,0,
